"","Democrat","Republican","Other","Undecided","poll_slug","survey_house","start_date","end_date","question_text","sample_subpopulation","observations","margin_of_error","mode","partisanship","partisan_affiliation","pollWeights","DemocratWeighted","RepublicanWeighted","OtherWeighted","UndecidedWeighted","Dem_pdf","Rep_pdf","Other_pdf","Undec_pdf"
"140",50,44,2,5,"cnn-28543","CNN",2018-03-22,2018-03-25,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",913,3.8,"Live Phone","Nonpartisan","None",0.00201921460734791,0.100960730367395,0.0888454427233079,0.00403842921469581,0.0100960730367395,0.0232559438163395,0.0133702640199214,0.239705761033158,0.0079514649307849
"141",44,39,NA,18,"marist-28530","Marist",2018-03-19,2018-03-21,"If November's election for Congress were held today, which party's candidate are you more likely to vote for in your district:","Registered Voters",1015,3.4,"Live Phone","Nonpartisan","None",0.00224480046709543,0.0987712205521988,0.0875472182167217,NA,0.0404064084077177,0.103507238860747,0.0995656620560544,NA,0.0642081586985134
"142",46,41,3,10,"fox-28526","FOX",2018-03-18,2018-03-21,"If the election for Congress were held today, would you vote for [ROTATE] the Democratic candidate in your district or the Republican candidate in your district? [IF UNDECIDED: Well, if you had to vote, which way would you lean?]","Registered Voters",1914,3,"Live Phone","Nonpartisan","None",0.00423305230937995,0.194720406231478,0.173555144684578,0.0126991569281398,0.0423305230937995,0.0829380972061917,0.0582708529120112,0.192109877215763,0.0298481373806127
"143",44,38,2,16,"yougov-economist-28519","YouGov/Economist",2018-03-18,2018-03-20,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1284,2.9,"Internet","Nonpartisan","None",0.00283972788152761,0.124948026787215,0.107909659498049,0.00567945576305523,0.0454356461044418,0.103507238860747,0.11386070705276,0.239705761033158,0.0619573226944106
"144",40,37,5,17,"ipsos-reuters-28520","Ipsos/Reuters",2018-03-16,2018-03-20,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Registered Voters",1337,NA,"Internet","Nonpartisan","None",0.00295694406355329,0.118277762542131,0.109406930351472,0.0147847203177664,0.0502680490804059,0.0704072287057159,0.119104532870854,0.0415753310796389,0.0638970270233131
"145",42,38,NA,20,"politico-morning-consult-28521","Politico/Morning Consult",2018-03-15,2018-03-19,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1994,2,"Internet","Nonpartisan","None",0.00440998239545644,0.18521926060917,0.167579331027345,NA,0.0881996479091287,0.0980073059255385,0.11386070705276,NA,0.0599755179826151
"146",43,38,2,16,"yougov-economist-28505","YouGov/Economist",2018-03-10,2018-03-13,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1291,2.8,"Internet","Nonpartisan","None",0.00285520926405931,0.12277399835455,0.108497952034254,0.00571041852811861,0.0456833482249489,0.104257115122093,0.11386070705276,0.239705761033158,0.0619573226944106
"147",38,30,5,28,"ipsos-reuters-28506","Ipsos/Reuters",2018-03-09,2018-03-13,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1411,NA,"Internet","Nonpartisan","None",0.00312060439317404,0.118582966940613,0.0936181317952211,0.0156030219658702,0.087376923008873,0.0383748880101504,0.0134565162225679,0.0415753310796389,0.0161573956556281
"148",43,36,NA,21,"politico-morning-consult-28507","Politico/Morning Consult",2018-03-08,2018-03-12,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1997,2,"Internet","Nonpartisan","None",0.0044166172736843,0.189914542768425,0.158998221852635,NA,0.0927489627473704,0.104257115122093,0.113965349638379,NA,0.0557504317775894
"149",49,40,NA,12,"gwu-battleground-28503","GWU/Battleground",2018-03-04,2018-03-08,"If the election for Congress were being held today, and you had to make a choice, would you be voting for the Republican candidate or the Democrat candidate, in your district?","Registered Voters",1000,3.1,"Live Phone","Nonpartisan","None",0.00221162607595609,0.108369677721848,0.0884650430382434,NA,0.026539512911473,0.0354456008166975,0.079640764212556,NA,0.0422431360860709
"150",43,37,2,18,"yougov-economist-28491","YouGov/Economist",2018-03-04,2018-03-06,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1310,2.9,"Internet","Nonpartisan","None",0.00289723015950247,0.124580896858606,0.107197515901591,0.00579446031900495,0.0521501428710445,0.104257115122093,0.119104532870854,0.239705761033158,0.0642081586985134
"151",38,31,4,26,"ipsos-reuters-28497","Ipsos/Reuters",2018-03-02,2018-03-06,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",2927,NA,"Internet","Nonpartisan","None",0.00647342952432346,0.245990321924292,0.200676315254027,0.0258937180972939,0.16830916763241,0.0383748880101504,0.0240075234828633,0.107136003685952,0.0262085318882915
"152",50,41,3,8,"monmouth-university-28493","Monmouth University",2018-03-02,2018-03-05,"If the election for U.S. Congress was held today, would you vote for the Republican or the Democratic candidate in your district?","Registered Voters",708,3.7,"Live Phone","Nonpartisan","None",0.00156583126177691,0.0782915630888454,0.0641990817328533,0.00469749378533073,0.0125266500942153,0.0232559438163395,0.0582708529120112,0.192109877215763,0.0190092304712753
"153",44,37,NA,19,"politico-morning-consult-28494","Politico/Morning Consult",2018-03-01,2018-03-05,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1991,2,"Internet","Nonpartisan","None",0.00440334751722857,0.193747290758057,0.162923858137457,NA,0.0836636028273428,0.103507238860747,0.119104532870854,NA,0.0628667970386777
"154",40,38,2,19,"yougov-economist-28480","YouGov/Economist",2018-02-25,2018-02-27,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1296,2.9,"Internet","Nonpartisan","None",0.00286626739443909,0.114650695777563,0.108918160988685,0.00573253478887817,0.0544590804943427,0.0704072287057159,0.11386070705276,0.239705761033158,0.0628667970386777
"155",37,31,6,25,"ipsos-reuters-28484","Ipsos/Reuters",2018-02-23,2018-02-27,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1651,NA,"Internet","Nonpartisan","None",0.0036513946514035,0.135101602101929,0.113193234193508,0.021908367908421,0.0912848662850874,0.0255439883948959,0.0240075234828633,0.0112266585917709,0.0321041142983553
"156",41,39,NA,20,"politico-morning-consult-28481","Politico/Morning Consult",2018-02-22,2018-02-26,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1992,2,"Internet","Nonpartisan","None",0.00440555914330452,0.180627924875485,0.171816806588876,NA,0.0881111828660905,0.0859862416495295,0.0995656620560544,NA,0.0599755179826151
"157",47,32,NA,20,"suffolk-usa-today-28476","Suffolk/USA Today",2018-02-20,2018-02-24,"If November’s election for Congress were held today, which party’s candidate are you more likely to vote for in your congressional district – (ROTATE) Democrat or Republican?","Registered Voters",1000,3,"Live Phone","Nonpartisan","None",0.00221162607595609,0.103946425569936,0.0707720344305948,NA,0.0442325215191217,0.0669379474328437,0.039178897317227,NA,0.0599755179826151
"158",54,38,3,5,"cnn-28475","CNN",2018-02-20,2018-02-23,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",909,3.9,"Live Phone","Nonpartisan","None",0.00201036810304408,0.10855987756438,0.0763939879156751,0.00603110430913225,0.0100518405152204,0.00216071833745825,0.11386070705276,0.192109877215763,0.0079514649307849
"159",46,39,6,10,"marist-28468","Marist",2018-02-20,2018-02-21,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district:","Registered Voters",819,4,"Live Phone","Nonpartisan","None",0.00181132175620803,0.0833208007855696,0.0706415484921133,0.0108679305372482,0.0181132175620803,0.0829380972061917,0.0995656620560544,0.0112266585917709,0.0298481373806127
"160",43,35,2,19,"yougov-economist-28463","YouGov/Economist",2018-02-18,2018-02-20,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1308,2.8,"Internet","Nonpartisan","None",0.00289280690735056,0.124390697016074,0.10124824175727,0.00578561381470112,0.0549633312396606,0.104257115122093,0.0997487558772493,0.239705761033158,0.0628667970386777
"161",38,30,4,29,"ipsos-reuters-28465","Ipsos/Reuters",2018-02-16,2018-02-20,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1104,NA,"Internet","Nonpartisan","None",0.00244163518785552,0.0927821371385097,0.0732490556356656,0.00976654075142208,0.07080742044781,0.0383748880101504,0.0134565162225679,0.107136003685952,0.0122016348746295
"162",42,38,2,18,"yougov-economist-28452","YouGov/Economist",2018-02-11,2018-02-13,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1280,2.9,"Internet","Nonpartisan","None",0.00283088137722379,0.118897017843399,0.107573492334504,0.00566176275444758,0.0509558647900282,0.0980073059255385,0.11386070705276,0.239705761033158,0.0642081586985134
"163",39,30,4,27,"ipsos-reuters-28454","Ipsos/Reuters",2018-02-09,2018-02-13,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1515,NA,"Internet","Nonpartisan","None",0.00335061350507347,0.130673926697865,0.100518405152204,0.0134024540202939,0.0904665646369837,0.0538050825212023,0.0134565162225679,0.107136003685952,0.020847128800198
"164",38,39,NA,23,"politico-morning-consult-28453","Politico/Morning Consult",2018-02-08,2018-02-12,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1985,2,"Internet","Nonpartisan","None",0.00439007776077283,0.166822954909368,0.17121303267014,NA,0.100971788497775,0.0383748880101504,0.0995656620560544,NA,0.0445616593953615
"165",49,41,NA,10,"ppp-d--28472","PPP (D)",2018-02-09,2018-02-11,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",687,3.7,"IVR/Online","Pollster","Dem",0.00151938711418183,0.0744499685949097,0.0622948716814551,NA,0.0151938711418183,0.0354456008166975,0.0582708529120112,NA,0.0298481373806127
"166",49,38,5,8,"marist-28446","Marist",2018-02-05,2018-02-07,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district:","Registered Voters",807,4.1,"Live Phone","Nonpartisan","None",0.00178478224329656,0.0874543299215315,0.0678217252452693,0.00892391121648281,0.0142782579463725,0.0354456008166975,0.11386070705276,0.0415753310796389,0.0190092304712753
"167",43,37,2,17,"yougov-economist-28439","YouGov/Economist",2018-02-04,2018-02-06,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1320,2.8,"Internet","Nonpartisan","None",0.00291934642026203,0.125531896071267,0.108015817549695,0.00583869284052407,0.0496288891444546,0.104257115122093,0.119104532870854,0.239705761033158,0.0638970270233131
"168",38,31,5,26,"ipsos-reuters-28443","Ipsos/Reuters",2018-02-02,2018-02-06,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",3110,NA,"Internet","Nonpartisan","None",0.00687815709622343,0.26136996965649,0.213222869982926,0.0343907854811171,0.178832084501809,0.0383748880101504,0.0240075234828633,0.0415753310796389,0.0262085318882915
"169",42,38,NA,19,"politico-morning-consult-28441","Politico/Morning Consult",2018-02-01,2018-02-04,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1985,2,"Internet","Nonpartisan","None",0.00439007776077283,0.184383265952459,0.166822954909368,NA,0.0834114774546838,0.0980073059255385,0.11386070705276,NA,0.0628667970386777
"170",45,39,NA,16,"nbc-surveymonkey-28433","NBC/SurveyMonkey",2018-01-30,2018-02-01,"If the November 2018 elections for U.S. Congress were being held today, in your district, would you vote for the:","Adults",4424,2,"Internet","Nonpartisan","None",0.00978423376002972,0.440290519201338,0.381585116641159,NA,0.156547740160476,0.0959077078241896,0.0995656620560544,NA,0.0619573226944106
"171",47,45,3,5,"monmouth-university-28425","Monmouth University",2018-01-28,2018-01-30,"If the election for U.S. Congress was held today, would you vote for the Republican or the Democratic candidate in your district?","Registered Voters",711,3.7,"Live Phone","Nonpartisan","None",0.00157246614000478,0.0739059085802245,0.070760976300215,0.00471739842001433,0.00786233070002389,0.0669379474328437,0.00684883073000622,0.192109877215763,0.0079514649307849
"172",42,37,2,19,"yougov-economist-28424","YouGov/Economist",2018-01-28,2018-01-30,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1264,2.9,"Internet","Nonpartisan","None",0.00279549536000849,0.117410805120357,0.103433328320314,0.00559099072001698,0.0531144118401614,0.0980073059255385,0.119104532870854,0.239705761033158,0.0628667970386777
"173",37,31,4,27,"ipsos-reuters-28429","Ipsos/Reuters",2018-01-26,2018-01-30,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",2981,NA,"Internet","Nonpartisan","None",0.00659285733242509,0.243935721299728,0.204378577305178,0.0263714293297004,0.178007147975477,0.0255439883948959,0.0240075234828633,0.107136003685952,0.020847128800198
"174",41,37,3,18,"yougov-economist-28412","YouGov/Economist",2018-01-21,2018-01-23,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1301,2.9,"Internet","Nonpartisan","None",0.00287732552481887,0.117970346517574,0.106461044418298,0.0086319765744566,0.0517918594467396,0.0859862416495295,0.119104532870854,0.192109877215763,0.0642081586985134
"175",38,30,4,27,"ipsos-reuters-28417","Ipsos/Reuters",2018-01-19,2018-01-23,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",2981,NA,"Internet","Nonpartisan","None",0.00659285733242509,0.250528578632153,0.197785719972753,0.0263714293297004,0.178007147975477,0.0383748880101504,0.0134565162225679,0.107136003685952,0.020847128800198
"176",43,37,NA,20,"politico-morning-consult-28426","Politico/Morning Consult",2018-01-20,2018-01-21,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1997,2,"Internet","Nonpartisan","None",0.0044166172736843,0.189914542768425,0.163414839126319,NA,0.0883323454736861,0.104257115122093,0.119104532870854,NA,0.0599755179826151
"177",51,39,1,9,"abc-post-28410","ABC/Post",2018-01-15,2018-01-18,"If the election for the U.S. House of Representatives were being held today, would you vote for (the Democratic candidate) or (the Republican candidate) in your congressional district? Would you lean toward the (Democratic candidate) or toward the (Republican candidate)?","Registered Voters",846,4,"Live Phone","Nonpartisan","None",0.00187103566025885,0.0954228186732013,0.0729703907500951,0.00187103566025885,0.0168393209423296,0.0142404385728495,0.0995656620560544,0.208123813499253,0.0241312660731367
"178",51,41,3,6,"cnn-28414","CNN",2018-01-14,2018-01-18,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",913,3.8,"Live Phone","Nonpartisan","None",0.00201921460734791,0.102979944974743,0.0827877989012642,0.00605764382204372,0.0121152876440874,0.0142404385728495,0.0582708529120112,0.192109877215763,0.0109118416754458
"179",42,36,2,21,"yougov-economist-28393","YouGov/Economist",2018-01-14,2018-01-16,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1327,2.9,"Internet","Nonpartisan","None",0.00293482780279373,0.123262767717336,0.105653800900574,0.00586965560558745,0.0616313838586682,0.0980073059255385,0.113965349638379,0.239705761033158,0.0557504317775894
"180",37,32,3,28,"ipsos-reuters-28397","Ipsos/Reuters",2018-01-12,2018-01-16,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1638,NA,"Internet","Nonpartisan","None",0.00362264351241607,0.134037809959395,0.115924592397314,0.0108679305372482,0.10143401834765,0.0255439883948959,0.039178897317227,0.192109877215763,0.0161573956556281
"181",41,38,NA,21,"politico-morning-consult-28395","Politico/Morning Consult",2018-01-11,2018-01-16,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1993,2,"Internet","Nonpartisan","None",0.00440777076938048,0.1807186015446,0.167495289236458,NA,0.0925631861569901,0.0859862416495295,0.11386070705276,NA,0.0557504317775894
"182",53,39,NA,8,"pew-28399","Pew",2018-01-10,2018-01-15,"If the elections for U.S. Congress were being held TODAY, would you vote for [RANDOMIZE: “the Republican Party’s candidate” OR “the Democratic Party’s candidate”] for Congress in your district?","Registered Voters",1215,NA,"Live Phone","Nonpartisan","None",0.00268712568228664,0.142417661161192,0.104797901609179,NA,0.0214970054582932,0.00434065689737329,0.0995656620560544,NA,0.0190092304712753
"183",46,40,6,9,"npr-pbs-newshour-marist-28402","NPR/PBS NewsHour/Marist",2018-01-08,2018-01-10,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district:","Registered Voters",1092,3,"Live Phone","Nonpartisan","None",0.00241509567494405,0.111094401047426,0.0966038269977618,0.0144905740496643,0.0217358610744964,0.0829380972061917,0.079640764212556,0.0112266585917709,0.0241312660731367
"184",44,37,2,17,"yougov-economist-28383","YouGov/Economist",2018-01-08,2018-01-09,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1327,2.9,"Internet","Nonpartisan","None",0.00293482780279373,0.129132423322924,0.108588628703368,0.00586965560558745,0.0498920726474933,0.103507238860747,0.119104532870854,0.239705761033158,0.0638970270233131
"185",40,31,4,25,"ipsos-reuters-28386","Ipsos/Reuters",2018-01-05,2018-01-09,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",2492,NA,"Internet","Nonpartisan","None",0.00551137218128257,0.220454887251303,0.17085253761976,0.0220454887251303,0.137784304532064,0.0704072287057159,0.0240075234828633,0.107136003685952,0.0321041142983553
"186",44,36,NA,20,"politico-morning-consult-28387","Politico/Morning Consult",2018-01-04,2018-01-05,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1991,2,"Internet","Nonpartisan","None",0.00440334751722857,0.193747290758057,0.158520510620228,NA,0.0880669503445713,0.103507238860747,0.113965349638379,NA,0.0599755179826151
"187",42,36,2,20,"yougov-economist-28373","YouGov/Economist",2017-12-31,2018-01-02,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1236,2.9,"Internet","Nonpartisan","None",0.00273356982988172,0.114809932855032,0.098408513875742,0.00546713965976344,0.0546713965976344,0.0980073059255385,0.113965349638379,0.239705761033158,0.0599755179826151
"188",38,31,4,27,"ipsos-reuters-28374","Ipsos/Reuters",2017-12-29,2018-01-02,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",2492,NA,"Internet","Nonpartisan","None",0.00551137218128257,0.209432142888738,0.17085253761976,0.0220454887251303,0.148807048894629,0.0383748880101504,0.0240075234828633,0.107136003685952,0.020847128800198
"189",44,36,3,18,"yougov-economist-28364","YouGov/Economist",2017-12-24,2017-12-26,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1236,2.9,"Internet","Nonpartisan","None",0.00273356982988172,0.120277072514796,0.098408513875742,0.00820070948964517,0.049204256937871,0.103507238860747,0.113965349638379,0.192109877215763,0.0642081586985134
"190",44,35,3,19,"yougov-economist-28351","YouGov/Economist",2017-12-17,2017-12-19,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1291,2.8,"Internet","Nonpartisan","None",0.00285520926405931,0.12562920761861,0.0999323242420758,0.00856562779217792,0.0542489760171268,0.103507238860747,0.0997487558772493,0.192109877215763,0.0628667970386777
"191",39,27,4,30,"ipsos-reuters-28357","Ipsos/Reuters",2017-12-15,2017-12-19,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",2492,NA,"Internet","Nonpartisan","None",0.00551137218128257,0.21494351507002,0.148807048894629,0.0220454887251303,0.165341165438477,0.0538050825212023,0.00138812702692249,0.107136003685952,0.00897813733813771
"192",44,34,NA,23,"politico-morning-consult-28356","Politico/Morning Consult",2017-12-14,2017-12-18,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1991,2,"Internet","Nonpartisan","None",0.00440334751722857,0.193747290758057,0.149713815585771,NA,0.101276992896257,0.103507238860747,0.0798605453072715,NA,0.0445616593953615
"193",56,38,4,2,"cnn-28352","CNN",2017-12-14,2017-12-17,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",898,3.8,"Live Phone","Nonpartisan","None",0.00198604021620857,0.11121825210768,0.0754695282159255,0.00794416086483426,0.00397208043241713,0.000435248074994365,0.11386070705276,0.107136003685952,0.0026328356588542
"194",51,40,NA,9,"ppp-d--28338","PPP (D)",2017-12-11,2017-12-12,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",862,3.3,"IVR/Online","Pollster","Dem",0.00190642167747415,0.0972275055511815,0.0762568670989658,NA,0.0171577950972673,0.0142404385728495,0.079640764212556,NA,0.0241312660731367
"195",44,36,2,19,"yougov-economist-28331","YouGov/Economist",2017-12-10,2017-12-12,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1328,NA,"Internet","Nonpartisan","None",0.00293703942886968,0.129229734870266,0.105733419439309,0.00587407885773936,0.055803749148524,0.103507238860747,0.113965349638379,0.239705761033158,0.0628667970386777
"196",51,36,2,11,"monmouth-university-28330","Monmouth University",2017-12-10,2017-12-12,"If the election for U.S. Congress was held today, would you vote for the Republican or the Democratic candidate in your district?","Registered Voters",702,3.7,"Live Phone","Nonpartisan","None",0.00155256150532117,0.0791806367713798,0.0558922141915622,0.00310512301064234,0.0170781765585329,0.0142404385728495,0.113965349638379,0.239705761033158,0.0359729385887788
"197",37,29,5,29,"ipsos-reuters-28335","Ipsos/Reuters",2017-12-08,2017-12-12,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1572,NA,"Internet","Nonpartisan","None",0.00347667619140297,0.12863701908191,0.100823609550686,0.0173833809570148,0.100823609550686,0.0255439883948959,0.00689934781652445,0.0415753310796389,0.0122016348746295
"198",41,36,NA,23,"politico-morning-consult-28332","Politico/Morning Consult",2017-12-08,2017-12-11,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1955,2,"Internet","Nonpartisan","None",0.00432372897849415,0.17727288811826,0.155654243225789,NA,0.0994457665053654,0.0859862416495295,0.113965349638379,NA,0.0445616593953615
"199",50,37,7,7,"marist-28325","Marist",2017-12-04,2017-12-07,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district:","Registered Voters",1079,3,"Live Phone","Nonpartisan","None",0.00238634453595662,0.119317226797831,0.0882947478303948,0.0167044117516963,0.0167044117516963,0.0232559438163395,0.119104532870854,0.00210950151072098,0.0145905115513832
"200",42,36,2,20,"yougov-economist-28309","YouGov/Economist",2017-12-03,2017-12-05,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1337,NA,"Internet","Nonpartisan","None",0.00295694406355329,0.124191650669238,0.106449986287918,0.00591388812710657,0.0591388812710657,0.0980073059255385,0.113965349638379,0.239705761033158,0.0599755179826151
"201",37,31,5,27,"ipsos-reuters-28313","Ipsos/Reuters",2017-12-01,2017-12-05,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1572,NA,"Internet","Nonpartisan","None",0.00347667619140297,0.12863701908191,0.107776961933492,0.0173833809570148,0.0938702571678801,0.0255439883948959,0.0240075234828633,0.0415753310796389,0.020847128800198
"202",40,38,NA,23,"politico-morning-consult-28310","Politico/Morning Consult",2017-12-01,2017-12-03,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1997,2,"Internet","Nonpartisan","None",0.0044166172736843,0.176664690947372,0.167831456400004,NA,0.101582197294739,0.0704072287057159,0.11386070705276,NA,0.0445616593953615
"203",41,35,3,21,"yougov-economist-28290","YouGov/Economist",2017-11-26,2017-11-28,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1313,NA,"Internet","Nonpartisan","None",0.00290386503773034,0.119058466546944,0.101635276320562,0.00871159511319102,0.0609811657923372,0.0859862416495295,0.0997487558772493,0.192109877215763,0.0557504317775894
"204",36,30,5,29,"ipsos-reuters-28291","Ipsos/Reuters",2017-11-24,2017-11-28,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1572,NA,"Internet","Nonpartisan","None",0.00347667619140297,0.125160342890507,0.104300285742089,0.0173833809570148,0.100823609550686,0.0158689453037664,0.0134565162225679,0.0415753310796389,0.0122016348746295
"205",42,36,NA,22,"politico-morning-consult-28292","Politico/Morning Consult",2017-11-21,2017-11-25,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",1994,2,"Internet","Nonpartisan","None",0.00440998239545644,0.18521926060917,0.158759366236432,NA,0.0970196127000416,0.0980073059255385,0.113965349638379,NA,0.0504944932066377
"206",37,28,6,28,"ipsos-reuters-28278","Ipsos/Reuters",2017-11-17,2017-11-22,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1572,NA,"Internet","Nonpartisan","None",0.00347667619140297,0.12863701908191,0.0973469333592831,0.0208600571484178,0.0973469333592831,0.0255439883948959,0.00323573959380784,0.0112266585917709,0.0161573956556281
"207",42,33,2,23,"yougov-economist-28274","YouGov/Economist",2017-11-19,2017-11-21,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1333,NA,"Internet","Nonpartisan","None",0.00294809755924946,0.123820097488477,0.0972872194552323,0.00589619511849892,0.0678062438627376,0.0980073059255385,0.0584853614620721,0.239705761033158,0.0445616593953615
"208",43,36,NA,21,"politico-morning-consult-28275","Politico/Morning Consult",2017-11-16,2017-11-19,"If the election for U.S. Congress in your district was held today, which one of the following candidates are you most likely to vote for?","Registered Voters",2586,2,"Internet","Nonpartisan","None",0.00571926503242244,0.245928396394165,0.205893541167208,NA,0.120104565680871,0.104257115122093,0.113965349638379,NA,0.0557504317775894
"209",43,40,6,10,"npr-pbs-newshour-marist-28273","NPR/PBS NewsHour/Marist",2017-11-13,2017-11-15,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district:","Registered Voters",802,3.5,"Live Phone","Nonpartisan","None",0.00177372411291678,0.0762701368554216,0.0709489645166712,0.0106423446775007,0.0177372411291678,0.104257115122093,0.079640764212556,0.0112266585917709,0.0298481373806127
"210",42,34,3,21,"yougov-economist-28256","YouGov/Economist",2017-11-12,2017-11-14,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1277,NA,"Internet","Nonpartisan","None",0.00282424649899592,0.118618352957829,0.0960243809658613,0.00847273949698777,0.0593091764789144,0.0980073059255385,0.0798605453072715,0.192109877215763,0.0557504317775894
"211",38,31,4,28,"ipsos-reuters-28260","Ipsos/Reuters",2017-11-10,2017-11-14,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1572,NA,"Internet","Nonpartisan","None",0.00347667619140297,0.132113695273313,0.107776961933492,0.0139067047656119,0.0973469333592831,0.0383748880101504,0.0240075234828633,0.107136003685952,0.0161573956556281
